,drugName,condition,avg_score
3444,Geodon,body dysmorphic disorde,0.012096774193548387
3445,Geodon,obsessive compulsive disorde,0.7448028673835125
3446,Geodon,paranoid disorde,0.11836917562724016
3447,Geodon,schizoaffective disorde,0.4850294418842806
3448,Geodon,schizophrenia,0.5432198327359617
3449,Geodon,tourette's syndrome,0.735931899641577
3450,Gianvi,1</span> users found this comment helpful.,0.19062126642771804
3451,Gianvi,2</span> users found this comment helpful.,0.7238351254480286
3452,Gianvi,3</span> users found this comment helpful.,0.030197132616487453
3453,Gianvi,5</span> users found this comment helpful.,0.004032258064516129
3454,Gianvi,acne,0.5362251547735418
3455,Gianvi,birth control,0.4014053952084513
3456,Gianvi,menstrual disorders,0.33538679808841093
3457,Gianvi,polycystic ovary syndrome,0.7375448028673834
3458,Gianvi,premenstrual dysphoric disorde,0.5215674110835401
3459,Gildess 1 / 20,birth control,0.25925925925925924
3460,Gildess 1.5 / 30,birth control,0.375
3461,Gildess 24 Fe,birth control,0.08373655913978494
3462,Gildess Fe 1 / 20,1</span> users found this comment helpful.,0.11191756272401435
3463,Gildess Fe 1 / 20,abnormal uterine bleeding,0.06998207885304658
3464,Gildess Fe 1 / 20,acne,0.19905416168857026
3465,Gildess Fe 1 / 20,birth control,0.24516656124815517
3466,Gildess Fe 1 / 20,menstrual disorders,0.5575716845878136
3467,Gildess Fe 1 / 20,polycystic ovary syndrome,0.3504480286738352
3468,Gildess Fe 1.5 / 30,abnormal uterine bleeding,0.3568996415770609
3469,Gildess Fe 1.5 / 30,acne,0.09923835125448029
3470,Gildess Fe 1.5 / 30,birth control,0.25390282755874155
3471,Gilenya,multiple sclerosis,0.5697396162766182
3472,Gilotrif,non-small cell lung cance,0.7508064516129032
3473,Ginkgo,herbal supplementation,0.1388888888888889
3474,Ginseng,herbal supplementation,0.00564516129032258
3475,Glatiramer,multiple sclerosis,0.5675874834936805
3476,Glatopa,multiple sclerosis,0.26463560334528075
3477,Glecaprevir / pibrentasvir,hepatitis c,0.7661290322580645
3478,Gleevec,acute lymphoblastic leukemia,0.7588709677419354
3479,Gleevec,chronic eosinophilic leukemia,0.6976702508960573
3480,Gleevec,chronic myelogenous leukemia,0.6763384856630824
3481,Gleevec,gastrointestinal stromal tum,0.746326164874552
3482,Glimepiride,"diabetes, type 2",0.5558107961333768
3483,Glimepiride / pioglitazone,"diabetes, type 2",0.75
3484,GlipiZIDE XL,"diabetes, type 2",0.5190412186379928
3485,Glipizide,"diabetes, type 2",0.46857001606723514
3486,Glipizide,not listed / othe,0.7073476702508961
3487,Glipizide / metformin,"diabetes, type 2",0.06944444444444443
3488,Glucophage,"diabetes, type 2",0.5161667609884928
3489,Glucophage,insulin resistance syndrome,0.8103046594982078
3490,Glucophage,polycystic ovary syndrome,0.5267921146953405
3491,Glucophage,emale infertility,0.8169354838709677
3492,Glucophage XR,"diabetes, type 2",0.8983870967741936
3493,Glucophage XR,polycystic ovary syndrome,0.710573476702509
3494,Glucosamine,osteoarthritis,0.7661290322580645
3495,Glucosamine,ibromyalgia,0.7814516129032258
3496,Glucose,dietary supplementation,0.7508064516129032
3497,Glucose,hypoglycemia,0.7327060931899642
3498,Glucotrol,"diabetes, type 2",0.6110599078341014
3499,Glucovance,"diabetes, type 2",0.7073476702508961
3500,Glumetza,"diabetes, type 2",0.7693548387096774
3501,Glutamine,dietary supplementation,0.37580645161290316
3502,Glyburide,"diabetes, type 2",0.5549731182795699
3503,Glyburide / metformin,"diabetes, type 2",0.08494623655913978
3504,Glycerin,constipation,0.5552643369175627
3505,Glyset,"diabetes, type 2",0.7532258064516129
3506,Glyxambi,"diabetes, type 2",0.4092853942652329
3507,GoLYTELY,0</span> users found this comment helpful.,0.6944444444444444
3508,GoLYTELY,bowel preparation,0.3986021505376344
3509,GoLYTELY,"constipation, chronic",0.7502986857825565
3510,Goldenseal,skin and structure infection,0.7508064516129032
3511,Golimumab,ankylosing spondylitis,0.5521016617790812
3512,Golimumab,psoriatic arthritis,0.3881521306252489
3513,Golimumab,rheumatoid arthritis,0.535784690220174
3514,Golimumab,ulcerative colitis,0.7570788530465951
3515,Gonal-f,"hypogonadism, male",0.7532258064516129
3516,Goody's Extra-Strength Headache Powders,migraine,0.11514336917562724
3517,Goody's Extra-Strength Headache Powders,pain/feve,0.5114097968936678
3518,Goody's Headache Powders,migraine,0.75
3519,Goserelin,bleeding disorde,0.7516129032258064
3520,Goserelin,endometriosis,0.3567098882563778
3521,Goserelin,prostate cance,0.6275985663082437
3522,Gralise,postherpetic neuralgia,0.5667562724014337
3523,Gralise,ibromyalgia,0.8278673835125447
3524,Gramicidin / neomycin / polymyxin b,"conjunctivitis, bacterial",0.0
3525,Granisetron,"nausea/vomiting, chemotherapy induced",0.5862135176651305
3526,Granisetron,"nausea/vomiting, postoperative",0.7540322580645161
3527,Grifulvin V,dermatophytosis,0.6976702508960573
3528,Gris-PEG,dermatophytosis,0.7612903225806451
3529,Gris-PEG,"onychomycosis, toenail",0.0064516129032258064
3530,Gris-PEG,tinea capitis,0.14937275985663084
3531,Griseofulvin,dermatophytosis,0.6976702508960573
3532,Griseofulvin,"onychomycosis, toenail",0.0036290322580645163
3533,Griseofulvin,tinea barbae,0.11191756272401435
3534,Griseofulvin,tinea capitis,0.14937275985663084
3535,Griseofulvin,tinea corporis,0.09339904420549579
3536,Griseofulvin,tinea cruris,0.44847670250896055
3537,Guaifenesin,bronchitis,0.5808071408877861
3538,Guaifenesin,cough,0.43406760254878535
3539,Guaifenesin,not listed / othe,0.6964605734767024
3540,Guaifenesin,ibromyalgia,0.661589605734767
3541,Guaifenesin / hydrocodone,cough,0.7377240143369176
3542,Guaifenesin / phenylephrine,cough and nasal congestion,0.5883736559139785
3543,Guaifenesin / phenylephrine,sinus symptoms,0.75752688172043
3544,Guaifenesin / pseudoephedrine,cough and nasal congestion,0.43032523095562614
3545,Guanfacine,adhd,0.40955317610915337
3546,Guanfacine,high blood pressure,0.2958109318996416
3547,Guanfacine,tourette's syndrome,0.5064516129032258
3548,Guarana,herbal supplementation,0.0032258064516129032
3549,Gynazole-1,vaginal yeast infection,0.760483870967742
3550,H.P. Acthar Gel,multiple sclerosis,0.0632168458781362
3551,HC-Derma-Pax,pruritus,0.7516129032258064
3552,Habitrol,smoking cessation,0.6043906810035842
3553,Hair Regrowth Treatment for Women,14</span> users found this comment helpful.,0.01129032258064516
3554,"Hair, Skin & Nails",dietary supplementation,0.06603942652329749
3555,Halaven,"breast cancer, metastatic",0.7920848267622459
3556,Halcinonide,dermatitis,0.7508064516129032
3557,Halcinonide,eczema,0.7246415770609319
3558,Halcion,12</span> users found this comment helpful.,0.7041218637992831
3559,Halcion,insomnia,0.7593672456575682
3560,Haldol,dementia,0.05887096774193548
3561,Haldol,icu agitation,0.17840501792114696
3562,Haldol,mania,0.0516726403823178
3563,Haldol,nausea/vomiting,0.1465651135005974
3564,Haldol,psychosis,0.6788658474142345
3565,Haldol,tourette's syndrome,0.02258064516129032
3566,Haldol Decanoate,psychosis,0.7008960573476702
3567,HalfLytely and Bisacodyl,bowel preparation,0.0032258064516129032
3568,Halobetasol,eczema,0.6174283154121863
3569,Halobetasol,granuloma annulare,0.7246415770609319
3570,Halobetasol,psoriasis,0.5781586021505376
3571,Halog,dermatitis,0.7508064516129032
3572,Halog,eczema,0.6968637992831541
3573,Halog-E,eczema,0.7524193548387097
3574,Haloperidol,aggressive behavi,0.004838709677419355
3575,Haloperidol,dementia,0.070221027479092
3576,Haloperidol,icu agitation,0.0008064516129032258
3577,Haloperidol,mania,0.28718637992831547
3578,Haloperidol,nausea/vomiting,0.2282770097286226
3579,Haloperidol,not listed / othe,0.7548387096774194
3580,Haloperidol,psychosis,0.5053701643801755
3581,Haloperidol,tourette's syndrome,0.297520908004779
3582,Harvoni,hepatitis c,0.6404311936570001
3583,Headache Relief PM,insomnia,0.14050179211469535
3584,Heather,abnormal uterine bleeding,0.1010752688172043
3585,Heather,birth control,0.7577732974910394
3586,Hecoria,"organ transplant, rejection prophylaxis",0.7516129032258064
3587,Hemax,vitamin/mineral supplementation and deficiency,0.7073476702508961
3588,Heme iron polypeptide,iron deficiency anemia,0.7645161290322581
3589,Heme iron polypeptide,vitamin/mineral supplementation and deficiency,0.767741935483871
3590,Hemin,porphyria,0.7524193548387097
3591,Hepatitis b adult vaccine,hepatitis b prevention,0.0
3592,Herceptin,breast cance,0.7911290322580645
3593,Herceptin,"breast cancer, metastatic",0.7830645161290323
3594,Herceptin,salivary gland cance,0.7758064516129033
3595,Hexachlorophene,acne,0.7508064516129032
3596,Hexalen,ovarian cance,0.12401433691756274
3597,Hi-Vegi-Lip,chronic pancreatitis,0.728673835125448
3598,Hiprex,bladder infection,0.5924347158218125
3599,Hiprex,kidney infections,0.7572580645161291
3600,Hiprex,prevention of bladder infection,0.8058691756272401
3601,Hiprex,urinary tract infection,0.780241935483871
3602,Histrelin,precocious puberty,0.03342293906810036
3603,Hizentra,primary immunodeficiency syndrome,0.44394521249359953
3604,Homatropine / hydrocodone,cough,0.5220250896057348
3605,Horizant,postherpetic neuralgia,0.7258512544802868
3606,Horizant,restless legs syndrome,0.5605252274607113
3607,Horse chestnut,inflammatory conditions,0.6968637992831541
3608,Horse chestnut,varicose veins,0.7846774193548387
3609,Humalog,"diabetes, type 1",0.7588709677419354
3610,Humalog,"diabetes, type 2",0.539605734767025
3611,Humalog KwikPen,"diabetes, type 1",0.7556451612903226
3612,Humalog KwikPen,"diabetes, type 2",0.05743727598566308
3613,Humalog Mix 75 / 25,"diabetes, type 1",0.728673835125448
3614,Humalog Mix 75 / 25,"diabetes, type 2",0.7556451612903226
3615,Human papillomavirus vaccine,human papillomavirus prophylaxis,0.4705436081242533
3616,Humate-P,von willebrand's disease,0.752016129032258
3617,Humatin,dientamoeba fragilis,0.035842293906810034
3618,Humatrope,adult human growth hormone deficiency,0.418100358422939
3619,Humatrope,pediatric growth hormone deficiency,0.7762096774193548
3620,Humatrope,short stature for age,0.767741935483871
3621,Humatrope,turner's syndrome,0.7524193548387097
3622,Humira,ankylosing spondylitis,0.6001484895033282
3623,Humira,behcet's disease,0.7246415770609319
3624,Humira,crohn's disease,0.41690289996741614
3625,Humira,"crohn's disease, acute",0.5160692951015532
3626,Humira,"crohn's disease, maintenance",0.5916235231647418
3627,Humira,hidradenitis suppurativa,0.37482078853046596
3628,Humira,juvenile idiopathic arthritis,0.7375448028673834
3629,Humira,plaque psoriasis,0.36980286738351253
3630,Humira,psoriasis,0.5641935483870968
3631,Humira,psoriatic arthritis,0.5119220430107527
3632,Humira,reiter's syndrome,0.7131720430107527
3633,Humira,rheumatoid arthritis,0.4758140239285173
3634,Humira,spondyloarthritis,0.39534050179211466
3635,Humira,ulcerative colitis,0.44671658986175117
3636,Humulin N,"diabetes, type 2",0.6944444444444444
3637,Humulin R U-500 (Concentrated),"diabetes, type 1",0.75
3638,Humulin R U-500 (Concentrated),insulin resistance syndrome,0.7596774193548388
3639,Hyalgan,osteoarthritis,0.0024193548387096775
3640,Hyaluronan,osteoarthritis,0.5009835296125619
3641,Hyaluronidase,hypodermoclysis,0.7532258064516129
3642,Hycodan,cough,0.546873755475906
3643,Hydralazine,high blood pressure,0.18941023134571522
3644,Hydralazine,hypertensive emergency,0.760931899641577
3645,Hydralazine / hydrochlorothiazide / reserpine,high blood pressure,0.05555555555555555
3646,Hydralazine / isosorbide dinitrate,heart failure,0.7246415770609319
3647,Hydrea,chronic myelogenous leukemia,0.7516129032258064
3648,Hydrea,thrombocythemia,0.08942652329749104
3649,Hydrochlorothiazide,edema,0.5195041816009557
3650,Hydrochlorothiazide,high blood pressure,0.3460722819593787
3651,Hydrochlorothiazide,nephrocalcinosis,0.4365143369175627
3652,Hydrochlorothiazide / irbesartan,high blood pressure,0.740268817204301
3653,Hydrochlorothiazide / lisinopril,high blood pressure,0.4765666551046364
3654,Hydrochlorothiazide / losartan,high blood pressure,0.6232508960573476
3655,Hydrochlorothiazide / losartan,not listed / othe,0.700089605734767
3656,Hydrochlorothiazide / moexipril,high blood pressure,0.6944444444444444
3657,Hydrochlorothiazide / olmesartan,high blood pressure,0.4819523508328063
3658,Hydrochlorothiazide / olmesartan,not listed / othe,0.7524193548387097
3659,Hydrochlorothiazide / spironolactone,edema,0.7456093189964157
3660,Hydrochlorothiazide / spironolactone,high blood pressure,0.771774193548387
3661,Hydrochlorothiazide / telmisartan,high blood pressure,0.6050089605734766
3662,Hydrochlorothiazide / telmisartan,not listed / othe,0.7508064516129032
3663,Hydrochlorothiazide / triamterene,edema,0.4608243727598566
3664,Hydrochlorothiazide / triamterene,high blood pressure,0.33178666043322425
3665,Hydrochlorothiazide / valsartan,high blood pressure,0.435515873015873
3666,Hydrocodone,not listed / othe,0.7176075268817204
3667,Hydrocodone,pain,0.37620829176366255
3668,Hydrocodone / ibuprofen,pain,0.6447510951812027
3669,Hydrocodone / pseudoephedrine,cough and nasal congestion,0.5304659498207885
3670,Hydrocortisone,addison's disease,0.7159199522102747
3671,Hydrocortisone,adrenocortical insufficiency,0.48722222222222217
3672,Hydrocortisone,atopic dermatitis,0.09883512544802868
3673,Hydrocortisone,dermatitis,0.5953405017921147
3674,Hydrocortisone,eczema,0.5840373783922171
3675,Hydrocortisone,hemorrhoids,0.5251194743130227
3676,Hydrocortisone,inflammatory conditions,0.7222222222222222
3677,Hydrocortisone,pruritus,0.43418458781362
3678,Hydrocortisone,psoriasis,0.75
3679,Hydrocortisone,skin rash,0.7532258064516129
3680,Hydrocortisone,ulcerative proctitis,0.09059139784946237
3681,Hydrocortisone / lidocaine,hemorrhoids,0.7254480286738352
3682,Hydrocortisone / neomycin / polymyxin b,"conjunctivitis, bacterial",0.16666666666666663
3683,Hydrocortisone / neomycin / polymyxin b,otitis externa,0.3231899641577061
3684,Hydrocortisone / neomycin / polymyxin b,otitis media,0.18297491039426525
3685,Hydrocortisone / pramoxine,dermatitis,0.7262544802867383
3686,Hydrocortisone / pramoxine,dermatological disorders,0.6968637992831541
3687,Hydrocortisone / pramoxine,hemorrhoids,0.5844982078853046
3688,Hydrocortone,addison's disease,0.6988799283154121
3689,Hydromet,5</span> users found this comment helpful.,0.7262544802867383
3690,Hydromet,cough,0.5979091995221028
3691,Hydromorphone,anesthetic adjunct,0.7568548387096774
3692,Hydromorphone,chronic pain,0.624827281699652
3693,Hydromorphone,cough,0.7645161290322581
3694,Hydromorphone,not listed / othe,0.7099462365591398
3695,Hydromorphone,pain,0.5899339696778026
3696,Hydroquinone,dermatological disorders,0.046034946236559134
3697,Hydroxocobalamin,vitamin b12 deficiency,0.0
3698,Hydroxyamphetamine / tropicamide,pupillary dilation,0.02939068100358423
3699,Hydroxychloroquine,dermatomyositis,0.7439964157706094
3700,Hydroxychloroquine,"lyme disease, arthritis",0.6245519713261649
3701,Hydroxychloroquine,not listed / othe,0.1690860215053763
3702,Hydroxychloroquine,rheumatoid arthritis,0.41407953938839315
3703,Hydroxychloroquine,sjogren's syndrome,0.5249592701205604
3704,Hydroxychloroquine,systemic lupus erythematosus,0.5259546457127102
3705,Hydroxychloroquine,undifferentiated connective tissue disease,0.4600089605734767
3706,Hydroxyprogesterone,premature lab,0.4470921493814314
3707,Hydroxyurea,"anemia, sickle cell",0.432997311827957
3708,Hydroxyurea,not listed / othe,0.8024193548387097
3709,Hydroxyurea,polycythemia vera,0.0375
3710,Hydroxyurea,thrombocythemia,0.292831541218638
3711,Hydroxyzine,allergic urticaria,0.39472520908004777
3712,Hydroxyzine,allergies,0.6963037634408602
3713,Hydroxyzine,anxiety,0.3817283950617284
3714,Hydroxyzine,interstitial cystitis,0.32087813620071687
3715,Hydroxyzine,nausea/vomiting,0.5891739980449658
3716,Hydroxyzine,not listed / othe,0.5029569892473118
3717,Hydroxyzine,pain,0.4042383512544803
3718,Hydroxyzine,pruritus,0.4679211469534049
3719,Hydroxyzine,sedation,0.41888733052828436
3720,Hylan g-f 20,osteoarthritis,0.47244337680164716
3721,Hylira,dermatitis,0.7572580645161291
3722,HyoMax,irritable bowel syndrome,0.7242831541218637
3723,HyoMax SL,irritable bowel syndrome,0.40501792114695334
3724,HyoMax SR,crohn's disease,0.7049283154121864
3725,Hyoscyamine,crohn's disease,0.7343189964157706
3726,Hyoscyamine,irritable bowel syndrome,0.5808064516129032
3727,Hyoscyamine,urinary incontinence,0.7846774193548387
3728,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,urinary tract infection,0.5935483870967742
3729,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,urinary tract infection,0.37189366786140976
3730,Hyoscyamine / methenamine / methylene blue / sodium biphosphate,urinary tract infection,0.7645161290322581
3731,Hyosyne,irritable bowel syndrome,0.7081541218637992
3732,Hypercare,0</span> users found this comment helpful.,0.7407407407407408
3733,Hypercare,hyperhidrosis,0.6613284772806104
3734,Hypotears,eye redness,0.7572580645161291
3735,Hysingla ER,pain,0.25021347248576853
3736,Hytrin,benign prostatic hyperplasia,0.532347670250896
3737,Hytrin,high blood pressure,0.14982078853046596
3738,Hytrin,hyperhidrosis,0.7859318996415771
3739,Hyzaar,high blood pressure,0.5623719918074757
3740,Hyzine,allergies,0.7267025089605734
3741,IBU,rheumatoid arthritis,0.75
3742,Ibandronate,osteoporosis,0.35937446663253114
3743,Ibandronate,prevention of osteoporosis,0.39959677419354844
3744,Ibrance,"breast cancer, metastatic",0.562927120669056
3745,Ibrutinib,chronic lymphocytic leukemia,0.32021729390681003
3746,Ibudone,pain,0.18844086021505374
3747,Ibuprofen,back pain,0.4725294418842806
3748,Ibuprofen,cystic fibrosis,0.7572580645161291
3749,Ibuprofen,"gout, acute",0.7632019115890083
3750,Ibuprofen,headache,0.6317755720981528
3751,Ibuprofen,muscle pain,0.41196236559139776
3752,Ibuprofen,neck pain,0.004838709677419355
3753,Ibuprofen,not listed / othe,0.3619175627240143
3754,Ibuprofen,osteoarthritis,0.7554659498207885
3755,Ibuprofen,pain,0.6347709209911173
3756,Ibuprofen,patent ductus arteriosus,0.1135304659498208
3757,Ibuprofen,period pain,0.4462121212121212
3758,Ibuprofen,rheumatoid arthritis,0.7643145161290323
3759,Ibuprofen,sciatica,0.47659498207885304
3760,Ibuprofen,spondylolisthesis,0.03261648745519713
3761,Ibuprofen,temporomandibular joint disorde,0.6952508960573476
3762,Ibuprofen,toothache,0.7512096774193548
3763,Ibuprofen,eve,0.73915770609319
3764,Ibuprofen,zen shoulde,0.6944444444444444
3765,Ibuprofen / pseudoephedrine,sinus symptoms,0.6292543244506779
3766,Icatibant,hereditary angioedema,0.278584229390681
3767,Iclusig,acute lymphoblastic leukemia,0.0016129032258064516
3768,Iclusig,chronic myelogenous leukemia,0.11433691756272402
3769,Icosapent,hypertriglyceridemia,0.7113607270865335
3770,Ifex,testicular cance,0.75
3771,Ifosfamide,testicular cance,0.75
3772,Ilevro,postoperative ocular inflammation,0.37822580645161286
3773,Iloperidone,bipolar disorde,0.6054858622062923
3774,Iloperidone,psychosis,0.360089605734767
3775,Iloperidone,schizophrenia,0.5507952508960573
3776,Iluvien,diabetic macular edema,0.75
3777,Imatinib,acute lymphoblastic leukemia,0.7588709677419354
3778,Imatinib,chronic eosinophilic leukemia,0.6976702508960573
3779,Imatinib,chronic myelogenous leukemia,0.6714269713261649
3780,Imatinib,gastrointestinal stromal tum,0.7395609318996416
3781,Imatinib,myeloproliferative disorders,0.7508064516129032
3782,Imbruvica,chronic lymphocytic leukemia,0.3321428571428572
3783,Imdur,angina pectoris prophylaxis,0.19546594982078855
3784,Imdur,heart failure,0.7665770609318996
3785,Imiglucerase,gaucher disease,0.7222222222222222
3786,Imipramine,adhd,0.07410394265232975
3787,Imipramine,depression,0.36317204301075273
3788,Imipramine,interstitial cystitis,0.7827060931899641
3789,Imipramine,irritable bowel syndrome,0.1997311827956989
3790,Imipramine,night terrors,0.771594982078853
3791,Imipramine,panic disorde,0.6030140110785273
3792,Imipramine,primary nocturnal enuresis,0.07168458781362007
3793,Imiquimod,basal cell carcinoma,0.5092091571279916
3794,Imiquimod,condylomata acuminata,0.5735887096774194
3795,Imiquimod,human papilloma virus,0.5014126080539743
3796,Imiquimod,keratosis,0.4235910270671116
3797,Imitrex,cluster headaches,0.7009576612903226
3798,Imitrex,migraine,0.5542752096958947
3799,Imitrex,new daily persistent headache,0.7294802867383512
3800,Imitrex Nasal,cluster headaches,0.7336320191158899
3801,Imitrex Statdose,cluster headaches,0.7479988052568697
3802,Imitrex Statdose,migraine,0.5762246117084826
3803,Imitrex Statdose,new daily persistent headache,0.7564516129032258
3804,Immune globulin intravenous,anti nmda receptor encephalitis,0.7508064516129032
3805,Immune globulin intravenous,chronic inflammatory demyelinating polyradiculoneuropathy,0.14292114695340502
3806,Immune globulin intravenous,primary immunodeficiency syndrome,0.7435782556750299
3807,Immune globulin intravenous and subcutaneous,chronic inflammatory demyelinating polyradiculoneuropathy,0.17069892473118276
3808,Immune globulin intravenous and subcutaneous,primary immunodeficiency syndrome,0.75
3809,Immune globulin oral,irritable bowel syndrome,0.49921346077260054
3810,Immune globulin subcutaneous,primary immunodeficiency syndrome,0.49103942652329746
3811,Imodium,diarrhea,0.7494175627240143
3812,Imodium,"diarrhea, acute",0.7625
3813,Imodium,"diarrhea, chronic",0.7824074074074074
3814,Imodium,traveler's diarrhea,0.4021953405017922
3815,Imodium A-D,diarrhea,0.4056227598566309
3816,Imodium A-D,"diarrhea, acute",0.7568548387096774
3817,Imodium A-D,"diarrhea, chronic",0.7588709677419354
3818,Imotil,diarrhea,0.700089605734767
3819,Implanon,0</span> users found this comment helpful.,0.47777777777777775
3820,Implanon,2</span> users found this comment helpful.,0.37661290322580643
3821,Implanon,birth control,0.3747590874126447
3822,Imuran,atopic dermatitis,0.178763440860215
3823,Imuran,autoimmune hepatitis,0.7580645161290323
3824,Imuran,crohn's disease,0.35568996415770604
3825,Imuran,"crohn's disease, acute",0.03261648745519713
3826,Imuran,"crohn's disease, maintenance",0.39253712237583205
3827,Imuran,renal transplant,0.7669354838709678
3828,Imuran,rheumatoid arthritis,0.36415770609319
3829,Imuran,systemic lupus erythematosus,0.30496814018319396
3830,Imuran,ulcerative colitis,0.570852534562212
3831,Inapsine,nausea/vomiting,0.05555555555555555
3832,Incivek,hepatitis c,0.5607078853046594
3833,IncobotulinumtoxinA,cervical dystonia,0.11191756272401435
3834,Incruse Ellipta,copd,0.2771206690561529
3835,Indapamide,high blood pressure,0.7532258064516129
3836,Indapamide,not listed / othe,0.18001792114695342
3837,Inderal,arrhythmia,0.41971326164874556
3838,Inderal,benign essential trem,0.7044703305455993
3839,Inderal,high blood pressure,0.3899492234169653
3840,Inderal,migraine prevention,0.5589854639585821
3841,Inderal,mitral valve prolapse,0.7318996415770609
3842,Inderal,performance anxiety,0.6073348694316437
3843,Inderal,ventricular tachycardia,0.060394265232974906
3844,Inderal LA,high blood pressure,0.7468637992831542
3845,Inderal LA,migraine prevention,0.4646953405017921
3846,Indocin,ankylosing spondylitis,0.7580645161290323
3847,Indocin,back pain,0.4205197132616487
3848,Indocin,bursitis,0.38749999999999996
3849,Indocin,"gout, acute",0.6979490242931105
3850,Indocin,osteoarthritis,0.7657706093189964
3851,Indocin,pain,0.5158602150537633
3852,Indocin,rheumatoid arthritis,0.732347670250896
3853,Indocin,zen shoulde,0.7596774193548388
3854,Indocin SR,ankylosing spondylitis,0.5548984468339307
3855,Indocin SR,pain,0.11756272401433693
3856,Indomethacin,ankylosing spondylitis,0.5989471326164875
3857,Indomethacin,back pain,0.5266129032258063
3858,Indomethacin,bursitis,0.7077508960573476
3859,Indomethacin,cluster headaches,0.7273835125448028
3860,Indomethacin,"gout, acute",0.6115922816320519
3861,Indomethacin,not listed / othe,0.6952508960573476
3862,Indomethacin,osteoarthritis,0.7611708482676226
3863,Indomethacin,pain,0.3848765432098765
3864,Indomethacin,rheumatoid arthritis,0.4668010752688172
3865,Indomethacin,zen shoulde,0.7596774193548388
3866,Infliximab,ankylosing spondylitis,0.5174731182795699
3867,Infliximab,behcet's disease,0.7457885304659498
3868,Infliximab,crohn's disease,0.33161290322580644
3869,Infliximab,"crohn's disease, acute",0.411926523297491
3870,Infliximab,"crohn's disease, maintenance",0.5315376344086021
3871,Infliximab,juvenile idiopathic arthritis,0.7230286738351255
3872,Infliximab,psoriasis,0.7541816009557945
3873,Infliximab,psoriatic arthritis,0.6547875064004095
3874,Infliximab,rheumatoid arthritis,0.6185135404221426
3875,Infliximab,sjogren's syndrome,0.11111111111111112
3876,Infliximab,ulcerative colitis,0.5002816180235535
3877,Infliximab,uveitis,0.5570489844683393
3878,"Influenza virus vaccine, inactivated",influenza prophylaxis,0.49369772998805256
3879,"Influenza virus vaccine, live, trivalent",influenza prophylaxis,0.12395459976105139
3880,Infumorph,chronic pain,0.7371415770609319
3881,Ingenol,actinic keratosis,0.7314964157706093
3882,Ingenol,keratosis,0.757347670250896
3883,InnoPran XL,migraine prevention,0.7574820788530465
3884,Innohep,deep vein thrombosis,0.7572580645161291
3885,Inspra,high blood pressure,0.7580645161290323
3886,Insta-Glucose,hypoglycemia,0.7327060931899642
3887,Insulin aspart,"diabetes, type 1",0.7331093189964157
3888,Insulin aspart,"diabetes, type 2",0.4302270011947431
3889,Insulin aspart / insulin aspart protamine,"diabetes, type 1",0.75
3890,Insulin aspart / insulin aspart protamine,"diabetes, type 2",0.7596774193548388
3891,Insulin degludec,"diabetes, type 1",0.2755692599620493
3892,Insulin degludec,"diabetes, type 2",0.41320404505888375
3893,Insulin detemir,"diabetes, type 1",0.7540322580645161
3894,Insulin detemir,"diabetes, type 2",0.4642153097798259
3895,Insulin glargine,"diabetes, type 1",0.3101874827681279
3896,Insulin glargine,"diabetes, type 2",0.483284263526199
3897,Insulin glulisine,"diabetes, type 1",0.7246415770609319
3898,Insulin glulisine,"diabetes, type 2",0.7540322580645161
3899,"Insulin inhalation, rapid acting","diabetes, type 1",0.5511404366243077
3900,"Insulin inhalation, rapid acting","diabetes, type 2",0.5225617807960762
3901,Insulin isophane,"diabetes, type 1",0.7548387096774194
3902,Insulin isophane,"diabetes, type 2",0.6944444444444444
3903,Insulin isophane,gestational diabetes,0.7246415770609319
3904,Insulin isophane / insulin regular,"diabetes, type 1",0.7262544802867383
3905,Insulin isophane / insulin regular,"diabetes, type 2",0.75
3906,Insulin lispro,"diabetes, type 1",0.7548387096774194
3907,Insulin lispro,"diabetes, type 2",0.3751536098310292
3908,Insulin lispro / insulin lispro protamine,"diabetes, type 1",0.728673835125448
3909,Insulin lispro / insulin lispro protamine,"diabetes, type 2",0.43337813620071675
3910,Insulin regular,"diabetes, type 1",0.7322879330943847
3911,Insulin regular,insulin resistance syndrome,0.7596774193548388
3912,Intal,"asthma, maintenance",0.0
3913,Intal Inhaler,"asthma, maintenance",0.763978494623656
3914,Integra,anemia,0.760483870967742
3915,Integra F,anemia,0.7456093189964157
3916,Interferon alfa-2b,hepatitis c,0.0024193548387096775
3917,Interferon alfa-2b,melanoma,0.75
3918,Interferon beta-1a,multiple sclerosis,0.5880648675240705
3919,Interferon beta-1b,multiple sclerosis,0.5791218637992831
3920,Intermezzo,insomnia,0.7571385902031063
3921,Intron A,hepatitis c,0.0024193548387096775
3922,Introvale,birth control,0.6988799283154121
3923,Intuniv,14</span> users found this comment helpful.,0.7612903225806451
3924,Intuniv,21</span> users found this comment helpful.,0.04471326164874552
3925,Intuniv,adhd,0.4429036629075968
3926,Inulin,dietary fiber supplementation,0.11111111111111112
3927,Invega,bipolar disorde,0.460103046594982
3928,Invega,schizoaffective disorde,0.33401226909291426
3929,Invega,schizophrenia,0.3157855436081243
3930,Invega Sustenna,19</span> users found this comment helpful.,0.01532258064516129
